,Country Name,Year,Country Code,solar_twh,wind_twh,hydro_twh,nuclear_twh,biogeo_twh,electbyfuel_gas,electbyfuel_coal,electbyfuel_oil,electbyfuel_other,elect_twh
6167,Total North America,1993,T-NAM,0.481214524,3.096188889,628.119774,740.6270147,78.24148435,480.5241797,1925.153698,199.2101448,14.09885403,4069.552553
6168,Total North America,1994,T-NAM,0.508925425,3.545928283,607.4682215,785.4704021,78.30638277,531.6759829,1933.20757,203.6603148,13.8647593,4157.708487
6169,Total North America,1995,T-NAM,0.523313678,3.262215152,672.8782162,814.4515505,76.81738876,575.7688908,1960.092321,156.4756101,15.28668258,4275.556188
6170,Total North America,1996,T-NAM,0.553235954,3.334736364,733.4778323,810.24068,78.53902995,529.0968412,2053.909464,166.4371714,16.0097802,4391.598772
6171,Total North America,1997,T-NAM,0.545643096,3.395247475,731.0148396,754.1414432,79.87154943,561.4300036,2113.561057,194.0575289,17.44990284,4455.467215
6172,Total North America,1998,T-NAM,0.541764609,3.133258586,677.5521434,789.4177411,80.74296554,627.6902864,2153.722109,247.6853971,18.37316156,4598.858828
6173,Total North America,1999,T-NAM,0.538605228,4.712331313,694.3182846,849.5652884,81.48087001,659.0551989,2162.658121,231.4298492,20.09138903,4703.849938
6174,Total North America,2000,T-NAM,0.541933707,5.932758586,662.5963083,874.0862,81.85850952,722.0123383,2263.256093,229.526223,19.8869102,4859.697274
6175,Total North America,2001,T-NAM,0.601930003,7.152384848,570.1963593,894.1789558,82.75008204,779.9235435,2190.631371,242.9273489,14.0726591,4782.434635
6176,Total North America,2002,T-NAM,0.63233444,10.88486869,632.3038082,905.8667127,87.90652127,850.9921155,2226.471482,196.331991,15.89993088,4927.289764
6177,Total North America,2003,T-NAM,0.641443792,12.00947071,625.9625373,888.8022393,87.69914659,817.7325012,2278.384854,218.3364149,21.58294744,4951.151555
6178,Total North America,2004,T-NAM,0.721395596,15.25160707,626.1293987,928.9817111,89.01173328,895.8717783,2266.104215,223.2197851,20.29732608,5065.58895
6179,Total North America,2005,T-NAM,0.774900634,19.57690808,656.0929395,925.3483387,89.89099282,941.1462962,2313.261817,220.5544038,24.5905846,5191.237182
6180,Total North America,2006,T-NAM,0.855432129,29.3757798,668.8777747,936.8000832,89.50770369,1033.713143,2281.679949,133.1529471,21.64209793,5195.604911
6181,Total North America,2007,T-NAM,1.130410499,38.05318485,638.0051964,952.1209187,91.11054126,1135.110049,2318.840127,134.2371323,20.66380737,5329.271368
6182,Total North America,2008,T-NAM,1.687062564,59.96583737,667.7655011,953.7970815,89.4265981,1119.347838,2267.462487,112.3777333,22.67617447,5294.506313
6183,Total North America,2009,T-NAM,2.211960394,81.87046086,666.9424904,940.8656778,89.64898716,1172.510496,2011.398301,100.4151882,22.26105703,5088.124619
6184,Total North America,2010,T-NAM,3.299591977,105.5716323,645.8174774,945.3475448,92.80545386,1257.092975,2114.916103,90.51053813,21.46891915,5276.830236
6185,Total North America,2011,T-NAM,5.351619279,133.2273992,728.0894848,934.8213877,93.35586762,1302.448738,1987.746367,87.31785968,21.44300231,5293.801725
6186,Total North America,2012,T-NAM,9.986820826,157.2439426,686.2078517,912.7944809,94.71085627,1533.360001,1742.520667,86.87679434,19.81287205,5243.514287
6187,Total North America,2013,T-NAM,17.64468538,184.8650833,686.3600421,945.0639791,99.02340288,1433.62934,1814.273756,83.36481837,18.86664392,5283.091751
6188,Total North America,2014,T-NAM,31.55736263,202.7334502,677.1447275,955.3338281,101.002109,1447.567506,1813.69366,69.53904547,20.97810696,5319.549795
6189,Total North America,2015,T-NAM,42.52341164,228.3564836,659.5379254,951.81258,101.3555982,1686.444481,1564.177426,66.37931208,20.71648223,5321.303699
6190,Total North America,2016,T-NAM,59.70480035,270.5966281,679.8934409,959.3895532,101.6913809,1738.079474,1442.90006,64.18271645,20.03430342,5336.472357
6191,Total North America,2017,T-NAM,82.81782025,299.0048059,723.2414871,958.793027,102.0693563,1650.912113,1400.992454,65.62201011,19.03969681,5302.492771
6192,Total North America,2018,T-NAM,101.3167605,321.3282803,707.8941131,963.1486385,99.80012974,1865.624625,1330.099041,66.65987505,19.44418618,5475.315649
6193,Total North America,2019,T-NAM,122.0178554,348.4736787,690.8460424,963.6935332,94.34252562,1986.169249,1131.694652,57.77812462,19.6695882,5414.685249
6194,Total North America,2020,T-NAM,152.1574392,396.8189344,696.2604733,940.1419684,90.79218447,2016.179315,901.8246848,54.00326555,18.51428035,5266.692545
6195,Total North America,2021,T-NAM,191.4443645,437.8485468,666.6273285,924.5864892,89.78394817,1967.615829,1025.825524,56.4508923,17.51538645,5377.698309
6196,Total North America,2022,T-NAM,231.4588999,497.0464856,692.7070389,909.6359624,89.30975553,2089.409774,960.1666062,62.04986497,16.206556,5547.990943
6222,Total OECD,1990,T-OECD,0.386249949,3.598137183,1232.862559,1733.779235,101.7786839,806.1041137,3132.23567,742.5624673,62.08417785,7815.391294
6223,Total OECD,1991,T-OECD,0.503222873,3.963105766,1247.317676,1828.006258,106.761895,840.0108184,3156.618265,743.7000869,63.36787099,7990.249199
6224,Total OECD,1992,T-OECD,0.463579109,4.512028888,1234.33623,1847.902147,114.508977,871.5605072,3167.342157,746.7608011,65.13745628,8052.523884
6225,Total OECD,1993,T-OECD,0.552669524,5.392133163,1310.873181,1918.077554,119.1400366,910.2422068,3216.169729,688.4465881,65.35758252,8234.251681
6226,Total OECD,1994,T-OECD,0.591964925,6.541822572,1268.226309,1970.44899,122.3199588,1010.745552,3264.83229,747.9065067,64.81703074,8456.430426
6227,Total OECD,1995,T-OECD,0.630840678,7.143838292,1355.43121,2057.659569,124.5862279,1098.625728,3327.781998,674.0796241,75.59905885,8721.538094
6228,Total OECD,1996,T-OECD,0.684129366,8.213571568,1391.527851,2113.616552,127.543561,1115.104045,3466.298274,668.4113327,74.91006572,8966.309383
6229,Total OECD,1997,T-OECD,0.732530186,10.7993505,1416.89432,2092.087661,134.8746341,1229.864634,3515.556539,653.8570729,79.89244828,9134.55919
6230,Total OECD,1998,T-OECD,0.791691359,14.42753504,1383.44383,2141.304135,139.1983947,1331.571479,3594.151796,681.1518969,87.94021378,9373.980972
6231,Total OECD,1999,T-OECD,0.882017283,19.18766105,1396.709491,2216.993205,142.8948382,1457.604925,3605.773014,653.1480296,92.61801618,9585.811198
6232,Total OECD,2000,T-OECD,1.01431369,28.92501767,1400.942786,2249.785593,146.6191957,1566.246499,3786.33301,638.0575333,96.18174065,9914.10569
6233,Total OECD,2001,T-OECD,1.358753472,34.94680649,1299.177673,2307.456775,151.3839657,1660.526643,3751.315198,615.4969729,89.18424006,9910.847027
6234,Total OECD,2002,T-OECD,1.711397695,48.72858496,1322.60834,2330.732317,164.1613829,1776.050243,3805.283153,598.1903406,90.73393432,10138.19969
6235,Total OECD,2003,T-OECD,2.141078536,58.83658357,1298.978981,2249.521621,172.2767872,1820.481448,3944.116214,610.6243748,99.58169748,10256.55879
6236,Total OECD,2004,T-OECD,2.833753318,77.97414677,1329.974577,2358.591039,186.4282485,1945.568605,3931.659769,575.3322021,98.47680963,10506.83915
6237,Total OECD,2005,T-OECD,4.024476281,95.360378,1341.818356,2362.134032,202.124267,2048.992562,3998.886545,581.6023236,108.8888998,10743.83184
6238,Total OECD,2006,T-OECD,5.547740721,118.5773292,1365.484181,2382.304823,212.0724571,2201.72635,3992.017864,448.471259,105.7800298,10831.98203
6239,Total OECD,2007,T-OECD,7.507021491,151.6239149,1330.120076,2314.723149,226.1436826,2401.461017,4060.051676,474.2597518,105.9558763,11071.84616
6240,Total OECD,2008,T-OECD,12.29346135,190.105925,1385.620389,2294.51193,235.0548245,2472.068552,3961.301838,426.2992423,102.2028307,11079.45899
6241,Total OECD,2009,T-OECD,20.45548097,228.1535766,1368.57721,2257.783266,245.1092184,2475.531453,3620.084147,334.4105577,99.29024647,10649.39516
6242,Total OECD,2010,T-OECD,32.57332917,269.872117,1406.671754,2302.081017,266.6429641,2644.911455,3738.94316,303.3565577,106.3029066,11071.35526
6243,Total OECD,2011,T-OECD,60.96401517,332.0222485,1443.692076,2158.078272,277.5749226,2691.549462,3610.687865,343.8367236,107.0479846,11025.45357
6244,Total OECD,2012,T-OECD,92.26841938,384.0504255,1448.602242,1961.854437,299.538204,2862.989043,3472.686473,404.067651,107.2558823,11033.31278
6245,Total OECD,2013,T-OECD,120.6059523,444.3339555,1466.075729,1975.676015,317.2413376,2713.071337,3542.119481,339.0755634,106.861233,11025.0606
6246,Total OECD,2014,T-OECD,159.0911773,479.7788005,1444.529512,1988.252568,333.2390387,2709.424252,3476.116861,272.616343,107.6961208,10970.74467
6247,Total OECD,2015,T-OECD,195.0441279,560.5541858,1431.570924,1974.464836,353.5576297,2926.134234,3216.327247,252.5730034,107.7866292,11018.01282
6248,Total OECD,2016,T-OECD,229.444837,609.0916873,1459.789067,1972.972223,355.6276778,3072.406547,3000.333325,240.8909466,159.5090455,11100.06536
6249,Total OECD,2017,T-OECD,278.4715859,699.7155785,1456.617153,1959.555933,368.2185005,3071.621947,2946.122489,207.5662819,159.7997988,11147.68927
6250,Total OECD,2018,T-OECD,325.3489152,746.2503998,1489.258151,1969.678194,378.5794496,3244.084484,2835.283866,182.1560575,177.338034,11347.97755
6251,Total OECD,2019,T-OECD,376.3923263,832.282466,1454.622892,1994.134016,384.026249,3384.799611,2455.948183,159.8452228,170.0476433,11212.09861
6252,Total OECD,2020,T-OECD,449.8403774,937.3229918,1494.512268,1872.014313,388.5263382,3395.667515,2066.353364,144.9222236,174.7588291,10923.91822
6254,Total OECD,2022,T-OECD,658.2967718,1093.678584,1408.193432,1789.338475,405.782122,3454.092799,2197.347656,163.0313107,187.4984247,11357.25957
6338,Total S. & Cent. America,1990,T-SCA,0.0,0.0,360.8030251,9.518,8.331682051,46.96844182,15.56621353,66.93102251,0.463052632,508.5814377
6339,Total S. & Cent. America,1991,T-SCA,0.0,0.0,385.0963682,9.198,8.405421422,49.60144791,15.00001327,66.16233461,0.638501053,534.1020865
6340,Total S. & Cent. America,1992,T-SCA,0.0,0.0,392.1771108,8.84,10.72084195,50.64037776,13.57136048,74.26691744,0.491274737,550.7078832
6341,Total S. & Cent. America,1993,T-SCA,0.0,0.001717172,423.2759255,8.192,10.27552109,53.9283583,14.24391588,71.6832038,0.438682105,582.0393239
6342,Total S. & Cent. America,1994,T-SCA,0.0,0.007777778,447.7569563,8.29,10.81212737,55.07339147,15.70532872,73.12756037,0.443442632,611.2165846
6343,Total S. & Cent. America,1995,T-SCA,0.0,0.007777778,463.7397304,9.585,11.07122709,63.61733078,18.21564268,79.60037647,0.560776316,646.3978615
6344,Total S. & Cent. America,1996,T-SCA,0.0,0.041973985,482.1878971,9.886,12.45090562,70.78954193,19.59569351,83.1884658,0.644762632,678.7852406
6345,Total S. & Cent. America,1997,T-SCA,0.0,0.102925998,508.8085501,11.13,13.10733135,74.12651689,21.90767546,88.02836471,0.458350526,717.669715
6346,Total S. & Cent. America,1998,T-SCA,1.7e-05,0.11137238,520.6618634,10.718,12.33871236,83.05869095,22.86009896,98.83623782,0.324642157,748.909635
6347,Total S. & Cent. America,1999,T-SCA,0.00012701,0.14847192,522.1518019,11.083,14.47411323,90.57778769,27.39670133,105.9167715,0.72882773,772.4776023
6348,Total S. & Cent. America,2000,T-SCA,0.002541752,0.252115295,550.3130747,12.223,14.56545658,102.2896836,25.82357097,102.6608054,0.633529474,808.7637779
6349,Total S. & Cent. America,2001,T-SCA,0.004090489,0.320991525,516.2290205,21.338,16.21690931,111.3148768,22.52576146,107.6381897,0.8976,796.4854398
6350,Total S. & Cent. America,2002,T-SCA,0.006422989,0.458867238,541.8929457,19.657,17.94147046,111.3273875,22.58774324,107.0080286,0.52539,821.4052558
6351,Total S. & Cent. America,2003,T-SCA,0.008736461,0.443097953,565.5637088,20.924,19.87430386,122.0780681,25.85328123,106.0064525,0.51587,861.2675189
6352,Total S. & Cent. America,2004,T-SCA,0.011080187,0.543414991,584.2787885,19.48,20.97288832,138.9613917,30.0120927,107.0958289,0.6221062,901.9775914
6353,Total S. & Cent. America,2005,T-SCA,0.018306069,0.53230164,619.2262799,16.728,22.23226473,139.0892882,30.4829999,114.1296338,0.873783902,943.312858
6354,Total S. & Cent. America,2006,T-SCA,0.008603329,0.77378977,647.2634429,21.4751,23.5936572,137.7414308,35.67806937,121.1269413,0.850535,988.5115697
6355,Total S. & Cent. America,2007,T-SCA,0.011229127,1.161460474,669.4345949,19.60376,28.83409278,140.0074277,38.72128347,134.8373837,1.65011492,1034.261347
6356,Total S. & Cent. America,2008,T-SCA,0.015260545,1.670433804,674.5294178,21.36258,32.62392481,157.0232811,40.38389502,143.5620009,0.847508072,1072.018302
6357,Total S. & Cent. America,2009,T-SCA,0.02485929,2.07792786,691.6425976,21.14,36.51220955,146.2467891,38.92162494,145.4568641,1.055612522,1083.078485
6358,Total S. & Cent. America,2010,T-SCA,0.062774645,3.448590016,693.994225,21.7331558,46.70501236,184.5278756,43.92046963,144.8666137,1.244653548,1140.50337
6359,Total S. & Cent. America,2011,T-SCA,0.13265602,4.324535266,735.3774985,22.059376,48.7718553,175.4560352,47.99989336,145.7928487,1.29491705,1181.209615
6360,Total S. & Cent. America,2012,T-SCA,0.338336809,7.667462378,722.4511591,22.4404,54.79284672,212.775334,56.63822444,153.0830255,1.205634215,1231.392423
6361,Total S. & Cent. America,2013,T-SCA,0.53213793,10.20230691,699.751762,21.65669,62.06298204,246.6672552,72.32043837,155.9846874,1.08562351,1270.263883
6362,Total S. & Cent. America,2014,T-SCA,1.108576107,18.6275004,679.2228833,20.89246248,67.90478026,263.5136854,74.66474664,162.6082084,1.3261172,1289.86896
6363,Total S. & Cent. America,2015,T-SCA,2.85289352,31.47907222,663.1900196,21.77315264,71.76097126,273.7952156,74.69772821,158.7153684,0.965437378,1299.229858
6364,Total S. & Cent. America,2016,T-SCA,4.866524164,45.20691441,679.4257399,24.14934367,74.47205749,258.5103503,77.45871094,141.6799239,0.943193062,1306.712758
6365,Total S. & Cent. America,2017,T-SCA,7.611894172,56.1564793,701.2143636,21.82719644,76.96491831,256.0468063,66.95457499,115.4398678,3.492583925,1305.708686
6366,Total S. & Cent. America,2018,T-SCA,12.76644747,65.74421258,717.2638455,22.54588702,80.82367642,243.1944448,67.58823462,101.9868467,3.139590069,1315.053185
6367,Total S. & Cent. America,2019,T-SCA,18.83068672,78.79143315,705.5305102,24.5708243,81.88766033,250.2572246,73.02020725,96.45321925,3.189045701,1332.530812
6368,Total S. & Cent. America,2020,T-SCA,25.52067365,85.31069228,696.8602133,24.06359817,86.18917888,243.2329404,70.45082123,86.67083535,3.123832035,1321.422785
6369,Total S. & Cent. America,2021,T-SCA,36.57534111,106.2277141,668.7466284,24.87440332,83.48323462,283.581485,73.54148135,98.99831815,2.901892125,1378.930498
6370,Total S. & Cent. America,2022,T-SCA,54.77990076,118.3592622,746.2423989,22.02825643,79.64279174,236.5427864,56.61862753,93.12615807,3.070562813,1410.410745
6454,Total World,1990,WLD,0.388349949,3.632470516,2158.854025,2000.595918,117.2173494,1789.703131,4460.24161,1364.684414,65.6419606,11960.95923
6455,Total World,1991,WLD,0.505322873,4.086106675,2208.701978,2096.309915,122.2542108,1815.244337,4557.066579,1349.907108,67.97868243,12222.05424
6456,Total World,1992,WLD,0.466679109,4.732812019,2208.459314,2112.222825,131.149918,1829.386818,4649.916367,1328.216323,71.39631684,12335.94737
6457,Total World,1993,WLD,0.556677524,5.704168819,2341.459687,2184.964588,135.4718553,1863.815316,4727.899142,1266.615424,72.99221801,12599.47908
6458,Total World,1994,WLD,0.596982925,7.131729844,2356.202915,2225.978692,140.6684369,1925.100256,4891.903621,1302.118665,73.88191939,12923.58322
6459,Total World,1995,WLD,0.638882779,8.272123444,2483.686801,2322.529873,146.6313595,2036.38202,5038.931464,1259.94513,84.86650642,13381.88416
6460,Total World,1996,WLD,0.699229972,9.215600661,2517.030079,2406.614946,150.6927102,2101.594043,5279.661261,1245.695727,85.98803074,13797.19163
6461,Total World,1997,WLD,0.749655792,12.02821647,2561.358942,2390.064242,161.4007216,2271.061585,5395.625989,1244.64699,91.71329343,14128.64963
6462,Total World,1998,WLD,0.811851965,15.92926027,2581.120452,2431.194909,168.2064074,2408.547667,5511.293391,1294.614594,99.30102694,14511.01956
6463,Total World,1999,WLD,0.905287899,21.22689801,2600.649982,2523.705649,176.6360806,2600.749979,5630.858694,1266.659968,104.4899367,14925.88248
6464,Total World,2000,WLD,1.059431136,31.40963606,2646.728421,2580.667554,184.8966472,2772.530567,5991.86116,1244.771252,109.9582521,15563.88292
6465,Total World,2001,WLD,1.423788418,38.38009445,2578.737072,2653.536669,192.058261,2950.93584,6071.590844,1209.382837,103.5506623,15799.59607
6466,Total World,2002,WLD,1.799476572,52.38187949,2626.305851,2695.944713,206.709554,3152.033849,6323.023115,1193.622712,105.9185155,16357.73967
6467,Total World,2003,WLD,2.255640902,63.2846998,2623.053284,2641.320593,218.3907332,3302.719919,6768.379212,1201.386349,114.3311385,16935.12157
6468,Total World,2004,WLD,2.971834549,85.61848293,2816.614867,2761.359227,236.0571436,3551.725921,6989.386778,1179.729991,113.4503933,17736.91464
6469,Total World,2005,WLD,4.18768694,104.6277398,2911.330856,2768.605574,255.4333109,3741.512906,7361.090532,1192.759731,124.5302085,18464.07855
6470,Total World,2006,WLD,5.762825098,133.5028142,3022.247525,2803.110477,272.0137878,3959.893849,7763.021788,1084.741736,122.3974139,19166.69222
6471,Total World,2007,WLD,7.818762685,171.5083059,3072.511165,2745.967679,295.2423066,4284.521425,8253.825951,1104.523767,122.8164108,20058.73577
6472,Total World,2008,WLD,12.6981943,221.4155374,3251.701946,2737.454488,315.8789115,4428.030794,8270.232915,1081.052295,117.5047057,20435.96978
6473,Total World,2009,WLD,21.07350387,276.7981615,3246.445122,2698.719007,339.269414,4460.571874,8118.066366,1001.788148,115.7681415,20278.49974
6475,Total World,2011,WLD,65.64861299,440.6779885,3492.674057,2652.426335,397.6471057,4937.635179,9083.937607,1062.31603,144.9678555,22277.93077
6476,Total World,2012,WLD,101.5215197,530.5034445,3641.848866,2470.542498,430.3207964,5256.848622,9114.408671,1142.339066,144.5638771,22832.89736
6477,Total World,2013,WLD,138.5929364,635.5076358,3788.117341,2490.271424,464.4416336,5136.094259,9583.602217,1083.96522,147.3258458,23467.91851
6478,Total World,2014,WLD,197.2615023,705.8885183,3889.021512,2541.12469,502.8773967,5293.895916,9761.945249,1029.559872,152.5449228,24074.11958
6479,Total World,2015,WLD,255.9794773,831.3760186,3879.45323,2575.340553,544.0646874,5635.95181,9414.389428,1018.881505,153.1783019,24308.61501
6480,Total World,2016,WLD,328.414948,962.1342777,4014.411683,2613.656316,552.9557113,5880.561667,9435.721857,942.7754805,220.9412552,24951.5732
6481,Total World,2017,WLD,445.4799609,1141.524121,4071.22317,2637.001985,588.7803438,5995.771225,9721.978229,869.0040462,228.6720994,25699.43518
6482,Total World,2018,WLD,575.7602443,1269.528682,4189.757043,2700.224442,636.2133324,6259.712751,10102.517,767.066696,244.9919658,26745.77215
6483,Total World,2019,WLD,705.2251577,1420.623966,4243.287711,2795.757918,667.6194719,6452.732808,9871.510092,707.8534346,234.8893462,27099.49991
6484,Total World,2020,WLD,854.3747397,1593.95296,4359.012288,2689.044274,702.9822952,6418.314913,9472.156403,657.8218794,238.8359406,26986.49569
6485,Total World,2021,WLD,1059.293681,1854.105196,4288.783172,2802.549473,751.1768535,6565.550214,10211.0637,733.4827088,254.167897,28520.1729
6486,Total World,2022,WLD,1322.615683,2104.839491,4334.189785,2679.011165,776.8565809,6631.397008,10317.16073,728.6022598,270.4571379,29165.12983
6627,Turkiye,1990,TUR,0.0,0.0,23.1476,0.0,0.0801,10.1923,20.1813,3.9417,0.0,57.543
6628,Turkiye,1991,TUR,0.0,0.0,22.6833,0.0,0.1197,12.5886,21.5615,3.2932,0.0,60.2463
6629,Turkiye,1992,TUR,0.0,0.0,26.568,0.0,0.1167,10.8137,24.5708,5.273,0.0,67.3422
6630,Turkiye,1993,TUR,0.0,0.0,33.9509,0.0,0.134,10.7882,23.7599,5.1745,0.0,73.8075
6631,Turkiye,1994,TUR,0.0,0.0,30.5859,0.0,0.13,13.8223,28.2347,5.5488,0.0,78.3217
6632,Turkiye,1995,TUR,0.0,0.0,35.5409,0.0,0.3083,16.5793,28.0469,5.772,0.0,86.2474
6633,Turkiye,1996,TUR,0.0,0.0,40.4752,0.0,0.2591,17.1742,30.4136,6.5396,0.0,94.8617
6634,Turkiye,1997,TUR,0.0,0.0,39.8161,0.0,0.3768,22.0856,33.86,7.1573,0.0,103.2958
6635,Turkiye,1998,TUR,0.0,0.0055,42.229,0.0,0.326,24.8375,35.6875,7.9233,0.0136,111.0224
6636,Turkiye,1999,TUR,0.0,0.0205,34.6775,0.0,0.2139,36.3459,37.0309,8.0795,0.0717,116.4399
6637,Turkiye,2000,TUR,0.0,0.0334,30.8785,0.0,0.2415,46.2169,38.1863,9.3108,0.0542,124.9216
6638,Turkiye,2001,TUR,0.0,0.0624,24.0099,0.0,0.2736,49.5492,38.4175,10.3662,0.0459,122.7247
6639,Turkiye,2002,TUR,0.0,0.048,33.6838,0.0,0.2346,52.4965,32.1491,10.7438,0.0437,129.3995
6640,Turkiye,2003,TUR,0.0,0.0614,35.3295,0.0,0.1676,63.536,32.2529,9.1962,0.0369,140.5805
6641,Turkiye,2004,TUR,0.0,0.0577,46.0837,0.0,0.1692,62.2418,34.4476,7.6703,0.028,150.6983
6642,Turkiye,2005,TUR,0.0,0.059,39.5605,0.0,0.1284,73.4449,43.1925,5.4825,0.0884,161.9562
6643,Turkiye,2006,TUR,0.0,0.1305,44.2442,0.0,0.14785,80.6912,46.6495,4.3404,0.09615,176.2998
6644,Turkiye,2007,TUR,0.0,0.3511,35.8508,0.0,0.254942,95.0248,53.4309,6.5268,0.118787409,191.5581294
6645,Turkiye,2008,TUR,0.0,0.8465,33.2698,0.0,0.304695,98.6853,57.7156,7.5185,0.079605,198.42
6646,Turkiye,2009,TUR,0.0,1.49537,35.9584,0.0,0.687389,96.0947,55.6851,4.803526,0.088449,194.812934
6647,Turkiye,2010,TUR,0.0024,2.91643,51.79546,0.0,1.001144,98.1437,55.0464,2.18,0.124596,211.21013
6648,Turkiye,2011,TUR,0.002861538,4.7239,52.33856,0.0,1.037141,104.0476,66.2179,0.9036,0.126359,229.3979215
6649,Turkiye,2012,TUR,0.004257787,5.86075,57.86501,0.0,1.491272,104.4992,68.0131,1.6387,0.128768,239.5010578
6650,Turkiye,2013,TUR,0.006784615,7.55745,59.42051,0.0,2.242158,105.116347,63.786076,1.738826,0.292583,240.1607346
6651,Turkiye,2014,TUR,0.0174,8.52005,40.6447,0.0,3.446564,120.576031,76.262682,2.145289,0.350059,251.962775
6652,Turkiye,2015,TUR,0.19412,11.65247,67.14584,0.0,4.665543,99.21870095,76.16560654,2.223939724,0.517137,261.7833572
6653,Turkiye,2016,TUR,1.0431,15.5171,67.2309,0.0,7.1901,89.2271,92.2731,1.9263,0.0,274.4077
6654,Turkiye,2017,TUR,2.8893,17.9038,58.2185,0.0,9.0998,110.49,97.4763,1.1999,-0.0001,297.2775
6655,Turkiye,2018,TUR,7.7998,19.9492,59.9385,0.0,11.0539,92.4828,113.2486,0.3291,0.0,304.8019
6656,Turkiye,2019,TUR,9.2498,21.7307,88.8228,0.0,13.5759,57.2882,112.8941,0.336,0.0001,303.8976
6657,Turkiye,2020,TUR,10.9502,24.8282,78.0943,0.0,15.7643,70.9313,105.8121,0.3227,0.0,306.7031
6658,Turkiye,2021,TUR,13.9429,31.4367,55.9268,0.0,18.5723,111.1808,103.382,0.2815,0.0001,334.7231
6659,Turkiye,2022,TUR,15.91357704,35.14053384,67.1958902,0.0,20.29759267,71.77553581,112.8158021,3.10439457,0.0,326.2433262
6728,United States,1990,USA,0.370794949,2.816767677,292.2809141,607.2228189,57.45931526,400.8227462,1725.155171,135.9787118,10.67240875,3232.779649
6729,United States,1991,USA,0.478252873,2.980758586,287.3260141,644.8053547,60.55176316,410.2720613,1722.535851,128.7651323,13.00921453,3270.724402
6730,United States,1992,USA,0.408844477,2.916689899,251.4256778,651.3434347,64.81541211,434.488572,1757.501372,107.6926484,13.79728314,3284.389935
6731,United States,1993,USA,0.475161892,3.036188889,279.2509455,642.4118042,66.92472368,446.1578473,1831.210785,121.2776129,13.93280363,3404.677873
6732,United States,1994,USA,0.501872793,3.481928283,259.3413212,674.1471916,66.35485737,494.8587978,1832.271952,113.8720247,13.6961353,3458.526081
6733,United States,1995,USA,0.514471573,3.196215152,311.2198152,708.84434,63.26507947,533.3956398,1853.006902,80.16566129,13.72307209,3567.331197
6734,United States,1996,USA,0.541341217,3.266736364,347.5494798,710.2405747,64.82596,489.307071,1945.7542,87.53895161,14.36192447,3663.386239
6735,United States,1997,USA,0.532695728,3.321247475,355.9731212,661.7307063,65.82008368,515.4824409,1998.243409,99.52136882,15.75225674,3716.377329
6736,United States,1998,USA,0.524659346,3.056258586,322.0892737,709.1601095,65.61712579,571.2441978,2029.040774,138.4948097,16.5811863,3855.808395
6737,United States,1999,USA,0.51834207,4.533331313,316.6051818,766.5832884,66.47772053,598.2754054,2037.863243,126.9471376,18.2940618,3936.097712
6738,United States,2000,USA,0.518512654,5.649758586,272.7613505,793.5715158,66.58282211,646.2775903,2129.268123,119.5924355,18.0309984,4052.253106
6739,United States,2001,USA,0.574351055,6.805384848,210.24,809.2908505,66.83043579,687.2356118,2056.984317,134.2798075,12.22713092,3984.46789
6740,United States,2002,USA,0.601597598,10.45886869,258.1675788,821.1200916,71.78935684,743.016929,2090.960256,101.685371,13.97548879,4111.775538
6741,United States,2003,USA,0.610654318,11.30047071,269.9709677,803.9291526,71.33214,698.8253108,2139.0718,128.3931645,14.545181,4137.978842
6742,United States,2004,USA,0.698132438,14.28660707,262.5546444,830.0298811,71.94537263,763.5484054,2143.605355,130.2635022,14.75084734,4231.682747
6743,United States,2005,USA,0.748900634,17.99045354,266.4277444,823.1435421,72.59806,818.2368323,2178.857194,131.4247495,13.35915624,4322.786632
6744,United States,2006,USA,0.824432129,26.85771414,285.5440141,828.6511958,73.08227053,877.8933011,2155.578433,68.99614409,13.52413552,4330.951641
6745,United States,2007,USA,1.095410499,34.79790606,243.0440626,848.8681611,73.86955053,964.0750441,2182.697783,70.68707312,12.7020304,4431.837021
6746,United States,2008,USA,1.633062564,55.92232323,251.0538616,848.6404579,73.55147368,949.4415043,2147.858197,49.72323871,12.28199821,4390.106117
6747,United States,2009,USA,2.075960394,74.63245657,271.5330798,840.8995684,73.15986105,990.299657,1899.501462,41.86722043,12.52409457,4206.493361
6748,United States,2010,USA,3.013036421,95.60832929,257.2746838,849.4403168,75.06184632,1062.040037,1998.49792,39.85055161,13.46426351,4394.250985
6749,United States,2011,USA,4.738904128,121.390504,316.0953414,831.7940705,75.77515895,1089.988096,1876.340005,32.45402688,14.80104819,4363.377155
6750,United States,2012,USA,9.037013756,142.2441444,274.0300273,809.8223674,77.03610211,1318.16578,1640.796269,24.9349914,14.50250746,4310.569202
6751,United States,2013,USA,16.03969548,169.535096,266.5498485,830.5436558,80.66553158,1209.500602,1713.943713,29.20907957,14.30566562,4330.292888
6752,United States,2014,USA,29.21616162,183.4901838,255.7505798,839.1220863,84.07022947,1211.435609,1713.690469,32.50737849,13.99871896,4363.281416
6753,United States,2015,USA,39.42626263,192.644998,246.4531283,839.1346074,83.73626526,1435.126885,1468.295586,30.37499892,14.67330427,4349.866036
6754,United States,2016,USA,55.42020202,229.2854162,263.7636626,848.0988926,82.72256632,1483.087013,1346.18934,26.02667312,14.28351848,4348.877284
